WLMouse Beast X Mini Omron Optical (unit 1) - SapphireOS 25H2 - 8Khz High Speed Turbo Mode - No Buttons Held
3200
xCount,yCount,Time (ms),buttonflags
0,-3,57.4887,0
-1,-5,57.6133,0
-1,-3,57.7384,0
-1,-4,57.8633,0
-1,-3,57.9956,0
-1,-4,58.1145,0
0,-3,58.2386,0
-1,-4,58.3636,0
-1,-4,58.4959,0
-1,-4,58.6146,0
0,-3,58.7383,0
-1,-4,58.8633,0
-1,-3,58.9883,0
0,-5,59.1136,0
-1,-2,59.2383,0
-1,-5,59.3689,0
0,-3,59.4887,0
-1,-4,59.6134,0
0,-3,59.7384,0
-1,-5,59.8636,0
0,-3,59.9884,0
-1,-4,60.1133,0
0,-3,60.2382,0
-1,-4,60.3633,0
-1,-3,60.4883,0
0,-4,60.6133,0
0,-4,60.7385,0
-1,-3,60.8634,0
0,-5,60.9883,0
0,-2,61.1133,0
-1,-5,61.2383,0
0,-3,61.3633,0
0,-4,61.4882,0
-1,-3,61.6134,0
0,-5,61.7382,0
0,-3,61.8633,0
0,-4,61.9887,0
-1,-4,62.1133,0
0,-4,62.2386,0
0,-3,62.3635,0
0,-4,62.4884,0
-1,-3,62.6133,0
0,-5,62.7384,0
0,-3,62.8633,0
0,-4,62.9883,0
0,-3,63.1135,0
0,-5,63.2383,0
0,-3,63.3634,0
0,-4,63.4884,0
0,-3,63.6136,0
0,-5,63.7384,0
0,-3,63.8675,0
0,-5,63.9891,0
0,-2,64.1133,0
0,-5,64.2383,0
0,-3,64.3633,0
0,-5,64.4883,0
0,-3,64.6135,0
0,-4,64.7384,0
0,-3,64.8633,0
0,-5,64.9883,0
0,-3,65.1134,0
0,-4,65.2384,0
1,-4,65.3634,0
0,-4,65.4883,0
0,-3,65.6133,0
0,-5,65.7383,0
0,-3,65.8633,0
0,-4,65.9884,0
1,-3,66.1135,0
0,-5,66.2384,0
1,-4,66.3633,0
0,-4,66.4884,0
1,-4,66.6132,0
0,-3,66.7383,0
1,-5,66.8636,0
0,-3,66.9884,0
0,-5,67.1134,0
1,-2,67.2385,0
1,-5,67.3633,0
0,-3,67.4887,0
0,-5,67.6135,0
1,-3,67.7384,0
0,-4,67.8634,0
1,-4,68.0191,0
1,-4,68.1144,0
0,-4,68.2516,0
1,-4,68.4088,0
1,-3,68.518,0
0,-5,68.6237,0
1,-3,68.7403,0
1,-5,68.8712,0
0,-2,69.0009,0
1,-5,69.1217,0
1,-3,69.2393,0
1,-4,69.3655,0
0,-4,69.499,0
1,-4,69.6165,0
1,-3,69.7409,0
1,-5,69.8739,0
1,-3,69.9914,0
0,-5,70.1157,0
2,-3,70.2488,0
1,-4,70.3642,0
0,-4,70.4886,0
2,-4,70.6133,0
0,-3,70.7392,0
1,-5,70.871,0
1,-3,70.9897,0
1,-5,71.1519,0
1,-3,71.2729,0
2,-4,71.3724,0
0,-4,71.4899,0
2,-4,71.6377,0
1,-3,71.7504,0
1,-5,71.8676,0
1,-3,71.996,0
1,-5,72.1143,0
2,-3,72.2383,0
1,-4,72.3655,0
1,-3,72.4903,0
1,-5,72.6152,0
1,-3,72.7402,0
2,-5,72.8653,0
1,-3,72.9902,0
1,-4,73.1152,0
2,-4,73.2403,0
1,-4,73.3652,0
1,-3,73.4905,0
2,-5,73.6153,0
1,-3,73.7727,0
2,-5,73.9096,0
1,-3,73.9997,0
2,-5,74.1174,0
1,-3,74.2677,0
2,-5,74.39,0
1,-3,74.5154,0
2,-4,74.6214,0
1,-3,74.739,0
2,-5,74.8711,0
1,-3,74.9894,0
2,-5,75.1134,0
1,-3,75.246,0
2,-5,75.3687,0
1,-3,75.4905,0
3,-4,75.6156,0
1,-3,75.7488,0
2,-5,75.8664,0
1,-3,75.9905,0
3,-5,76.1156,0
1,-3,76.2641,0
2,-4,76.3905,0
2,-3,76.5004,0
2,-5,76.6485,0
1,-3,76.7724,0
2,-5,76.87,0
2,-3,77.0077,0
2,-4,77.1403,0
2,-4,77.2507,0
2,-4,77.3643,0
2,-3,77.4885,0
2,-5,77.6208,0
1,-3,77.7392,0
3,-5,77.8635,0
1,-3,77.9883,0
