WLMouse Beast X Mini Omron Optical (unit 2) - SapphireOS 25H2 - 8Khz High Speed Turbo Mode - No Buttons Held
3200
xCount,yCount,Time (ms),buttonflags
3,-2,118.6232,0
2,-1,118.7481,0
3,-3,118.8732,0
2,-1,119.0058,0
3,-2,119.1245,0
2,-1,119.2484,0
2,-2,119.3885,0
3,-3,119.5019,0
3,-1,119.6239,0
2,-2,119.7484,0
2,-1,119.8733,0
3,-2,119.9982,0
2,-1,120.1232,0
3,-2,120.2481,0
3,-2,120.3732,0
2,-2,120.4982,0
3,-2,120.6232,0
4,-2,120.7485,0
1,-1,120.8742,0
3,-2,120.9985,0
3,-1,121.1235,0
3,-2,121.2483,0
2,-1,121.3733,0
3,-3,121.4982,0
2,-1,121.6232,0
3,-2,121.7482,0
2,-1,121.8732,0
4,-2,121.9981,0
2,-1,122.2282,0
3,-2,122.3155,0
3,-2,122.3948,0
3,-1,122.5105,0
3,-2,122.6323,0
2,-1,122.7693,0
3,-2,122.8759,0
3,-1,123.0093,0
3,-2,123.1666,0
3,-2,123.2585,0
2,-1,123.3748,0
4,-2,123.4992,0
2,-1,123.6235,0
4,-2,123.7485,0
2,-1,123.8734,0
4,-2,123.9986,0
3,-2,124.1234,0
2,-1,124.25,0
4,-1,124.3736,0
2,-1,124.4985,0
4,-2,124.6237,0
2,-1,124.7487,0
4,-2,124.8777,0
3,-2,124.9992,0
3,-1,125.1237,0
3,-2,125.2485,0
3,-1,125.3736,0
4,-2,125.4984,0
2,0,125.6234,0
3,-2,125.7484,0
4,-2,125.8738,0
3,-1,125.9986,0
4,-2,126.1235,0
3,0,126.2485,0
3,-2,126.3735,0
2,-2,126.4984,0
4,-1,126.6235,0
4,-2,126.7485,0
4,-1,126.8734,0
3,-1,126.9984,0
4,-2,127.1234,0
2,-1,127.2496,0
4,-2,127.3739,0
2,-1,127.5037,0
4,-1,127.6318,0
3,-1,127.7496,0
4,-2,127.8736,0
2,-1,127.9991,0
4,-1,128.1236,0
3,-1,128.4383,0
4,-2,128.4498,0
3,-1,128.5572,0
4,-1,128.6312,0
4,-2,128.7602,0
2,-1,128.8911,0
4,-1,129.0024,0
3,-1,129.1352,0
4,-1,129.2596,0
3,-1,129.3845,0
4,-2,129.5094,0
4,-1,131.811,0
3,-1,131.8179,0
4,-2,131.8217,0
2,0,131.8252,0
5,-2,131.8286,0
2,-1,131.8321,0
5,-1,131.8356,0
4,-1,131.8392,0
2,-1,131.8426,0
5,-1,131.8462,0
2,-1,131.8496,0
5,-2,131.8531,0
3,0,131.8566,0
4,-2,131.8602,0
3,-1,131.8637,0
4,-1,131.8672,0
5,-1,131.8715,0
2,-1,131.88,0
5,-1,131.8837,0
2,-1,132.0064,0
5,-1,132.1252,0
3,-1,132.249,0
4,-1,132.3738,0
4,-1,132.4984,0
4,-1,132.6243,0
4,-1,132.7496,0
